"","CND1_1","CND1_2","CND1_3","CND1_4","CND2_1","CND2_2","CND2_3","CND2_4","CTRL_1","CTRL_2","CTRL_3"
"Slc24a5",56,36,73,47,58,52,22,50,65,104,69
"Myef2",1488,963,1534,1302,1451,1598,885,1440,1246,2137,2036
"Ctxn2",0,0,0,0,0,0,0,0,0,2,0
"Dut",1850,1202,2183,1700,1644,2882,2016,2491,2381,2319,1986
"Fbn1",2,0,0,2,0,1,3,0,12,34,17
"Cep152",935,461,806,933,793,863,471,789,976,1417,1205
"Shc4",55,24,20,64,36,44,23,36,25,25,31
"Eid1",3431,1641,3099,2889,3280,4353,2744,3241,1849,2303,2570
"Secisbp2l",4457,1890,3309,3761,3714,4406,1960,2700,3327,5399,4450
"Cops2",2687,1725,3622,2997,2996,3903,2353,2355,2783,4291,3497
"Galk2",1340,678,1308,1311,1580,1966,1475,1638,1585,1871,1628
"Fam227b",0,0,3,2,1,1,0,2,0,1,2
"Fgf7",7,3,6,15,9,5,5,5,14,12,19
"Dtwd1",163,85,168,168,139,230,175,169,289,374,374
"Atp8b4",3347,1500,3272,2146,2945,2935,1427,2249,749,2059,1119
"Slc27a2",0,4,1,0,0,2,1,1,2,3,0
"Hdc",32,8,26,32,16,18,23,21,640,668,768
"Gabpb1",1159,626,1229,1081,814,1295,693,897,1217,1663,1299
"Usp8",3219,1311,2310,2791,2593,3186,1646,2197,3106,4334,4069
"Usp50",8,0,8,9,4,2,1,5,9,6,17
"Trpm7",3814,2363,4216,4060,4022,3896,1390,2896,3946,6549,5495
"Sppl2a",3937,2251,4438,4062,3750,4741,2588,3133,4204,6635,5316
"Ap4e1",1575,844,1448,1611,1446,1465,724,1269,1306,2142,2043
"Blvra",1037,400,714,842,746,1372,859,1069,1004,1013,909
"Ncaph",571,477,993,534,413,776,426,610,863,1255,979
"Itpripl1",951,388,593,829,539,857,607,646,1242,1288,1342
"1810024B03Rik",22,6,5,16,21,17,13,24,30,24,31
"Snrnp200",8612,3485,6407,7850,6077,8810,5010,5564,7786,11054,10002
"Ciao1",1069,386,722,1081,785,1294,935,1025,1286,1192,1239
"Tmem127",6380,2297,4167,5598,5369,7652,4414,5673,4841,6707,6704
"Stard7",2855,1297,2618,2644,2445,3621,2403,2530,3449,3711,4030
"Dusp2",3402,534,1919,2304,2722,3660,1468,3417,3976,2537,2842
"Astl",11,0,0,8,6,5,1,16,1,1,5
"Adra2b",0,0,2,1,0,0,0,0,0,0,0
"Gpat2",5,2,1,0,2,3,0,2,12,2,5
"Fahd2a",213,78,163,216,217,284,245,287,154,168,153
"Kcnip3",3030,1020,1668,2693,2123,3987,1718,2620,1735,3377,3590
"Prom2",96,13,30,39,40,22,25,39,25,68,150
"Zfp661",41,16,43,26,23,32,26,29,152,105,115
"Mrps5",1164,307,668,939,808,1312,731,895,1361,1256,1659
"Mal",1,0,0,0,0,0,0,0,0,0,3
"Mall",0,0,0,0,0,0,0,0,0,1,0
"Nphp1",11,9,9,12,5,16,4,27,56,35,45
"Mtln",86,16,51,77,83,128,79,131,189,89,131
"Bub1",168,334,674,197,150,346,120,217,415,1058,523
"Acoxl",8,0,0,3,0,0,0,0,4,1,0
"Bcl2l11",68,29,36,40,28,48,18,42,661,250,141
"Morrbid",316,141,249,217,353,416,267,446,168,303,284
"Spdye4c",2,0,0,3,0,0,0,1,2,4,4
"Anapc1",5576,2615,4667,5317,4194,5533,2811,3659,5132,8019,7529
"Mertk",1,1,20,10,3,3,3,4,117,82,52
"Tmem87b",917,613,1016,1032,884,740,457,885,1196,2044,1719
"Fbln7",3,4,0,0,1,0,0,2,3,13,5
"Zc3h8",228,133,246,223,217,228,195,224,357,442,385
"Zc3h6",1584,572,1176,1309,1046,1072,568,1122,732,1659,2855
"Vinac1",3,1,10,9,5,2,4,2,6,17,20
"Gm14022",0,0,1,0,0,0,0,0,2,0,0
"Ttl",313,148,207,276,275,394,167,249,410,420,464
"Polr1b",642,291,643,696,447,669,513,583,1300,1035,1545
"Chchd5",290,126,217,313,236,407,313,371,364,325,329
"Slc20a1",16117,7987,15054,19091,16838,14013,8429,15026,15920,30534,30481
"A730036I17Rik",0,0,0,0,3,1,0,1,8,4,12
"Ckap2l",247,342,671,247,225,448,198,351,632,1153,740
"Gm14023",25,15,19,39,18,26,9,33,6,45,9
"Il1a",11,9,5,3,6,3,5,13,9,26,14
"Il1b",7,11,22,9,5,4,2,4,1129,936,1120
"Il1bos",0,1,3,1,0,0,0,0,46,25,43
"Spcs2-ps",7,1,4,9,19,23,2,25,19,6,10
"F830045P16Rik",0,1,0,0,0,0,0,0,0,1,0
"Sirpa",45,41,115,133,22,26,47,29,2010,1393,1453
"Stk35os1",83,35,45,71,61,99,56,82,77,84,73
"Stk35",1004,463,886,992,1077,1076,527,997,1044,1274,1101
"Tgm3",2,0,0,0,0,0,0,0,25,2,2
"Snrpb",4773,1391,2753,3881,3741,6767,3415,5104,4893,3749,4598
"Nop56",3705,1526,3164,3677,3150,4391,2366,3383,6546,8058,8565
"Snord110",8,5,6,11,18,14,11,15,45,42,41
"Snord57",19,3,9,14,6,12,4,11,21,24,59
"Idh3b",3873,1603,3442,3712,3512,5301,3609,4200,3834,4541,4230
"Cpxm1",25,15,22,30,16,29,13,34,20,33,59
"1700020A23Rik",3,2,3,3,3,3,0,5,1,4,10
"Tmem239",3,1,2,3,3,2,0,3,2,3,12
"Pced1a",801,259,464,686,669,796,460,805,852,1080,978
"Vps16",3084,1082,2232,2891,2448,2852,1832,3208,3728,4239,5152
"Ptpra",2827,1052,2306,2526,2243,3622,2063,2371,2630,3585,3374
"4930473A02Rik",30,12,29,33,17,25,13,34,44,50,49
"Mrps26",807,195,443,746,585,981,725,882,946,701,1028
"Oxt",1,0,0,0,0,1,0,0,0,1,1
"Avp",0,0,0,0,0,0,0,0,4,0,0
"Ubox5",313,134,206,319,238,335,249,270,368,459,487
"Fastkd5",382,179,345,323,226,347,186,260,570,605,524
"Lzts3",38,20,18,36,28,44,20,46,75,46,63
"Ddrgk1",2613,756,1588,2337,1911,3116,1798,2688,2596,2301,3137
"Itpa",698,278,503,585,650,1084,608,779,693,691,707
"Slc4a11",24,14,35,24,29,24,11,37,84,59,61
"Dnaaf9",1063,460,721,889,896,905,447,889,633,1127,985
"Gm14057",33,18,23,44,45,53,48,48,45,35,42
"A730017L22Rik",264,83,178,213,179,228,135,203,292,299,397
"Atrn",1133,575,1048,1153,1013,1198,620,896,1125,1872,1742
"Gfra4",1,0,0,2,1,0,0,1,0,4,0
"Adam33",63,9,48,69,25,44,37,66,7,233,269
"Siglec1",1,1,3,0,0,2,0,0,84,11,19
"Hspa12b",3,3,5,4,3,3,0,8,5,1,2
"1700037H04Rik",400,144,244,325,287,569,381,415,394,432,434
"Spef1",196,55,113,138,100,125,77,152,196,199,292
"Cenpb",2472,699,1182,1826,1559,2724,1357,2176,1746,1818,2717
"Cdc25b",3945,1596,2438,4115,3156,4398,2669,3234,6775,8269,8094
"Ap5s1",247,77,171,242,206,353,240,275,353,313,380
"Mavs",1977,622,1216,1583,1855,2651,1782,1754,2307,1954,1904
"Pank2",2657,1045,1750,2221,2199,3080,1944,2213,2656,3063,2999
"Mir103-2",6,8,1,5,3,3,0,3,2,11,6
"Rnf24",104,46,135,109,107,127,57,72,118,209,155
"Smox",254,72,120,289,162,237,208,215,265,301,396
"Prnp",103,32,77,95,90,135,73,84,229,125,150
"Prnd",0,1,0,0,0,0,0,1,0,3,0
"Rassf2",20659,7736,13397,17720,17557,24064,13792,16868,16450,25602,24413
"Slc23a2",1553,676,1269,1555,1257,1526,750,1141,1336,2863,2866
"Tmem230",936,462,840,988,887,1338,830,971,1049,1648,1249
"Pcna",4905,4474,8894,5637,5331,8169,4882,6366,8394,10906,8624
"Cds2",13840,4700,8116,11584,11202,13645,6477,10247,11193,14915,14458
"1700026D11Rik",3,0,2,1,0,0,0,2,3,4,3
"Gm10757",1,0,7,0,0,0,0,3,2,0,1
"Gpcpd1",1109,954,1366,1268,1325,1195,716,1094,2962,3151,2409
"Shld1",314,110,207,301,251,397,238,362,443,360,485
"Chgb",1,0,2,3,0,1,1,2,2,1,5
"Trmt6",1400,670,1244,1167,1075,1476,856,1252,1546,1910,2194
"Mcm8",199,135,286,191,142,257,144,211,248,376,262
"Crls1",224,129,283,250,243,447,215,297,461,530,422
"Lrrn4",2,7,0,2,0,3,3,0,2,6,3
"Bmp2",0,0,0,0,0,0,0,0,10,1,2
"Hao1",0,0,0,0,1,2,3,0,2,3,0
"Tmx4",3214,1602,2650,3057,3222,4003,1897,2469,2285,4272,3787
"Plcb1",0,0,0,0,1,2,0,1,51,69,135
"4930545L23Rik",0,0,0,0,0,0,0,0,0,0,0
"Plcb4",0,0,1,0,0,0,0,2,55,15,25
"Snap25",1,0,0,1,0,0,2,5,0,9,8
"Mkks",445,235,443,542,385,587,447,473,857,886,702
"Slx4ip",259,148,231,221,250,299,153,209,320,523,421
"Jag1",72,24,65,53,91,192,41,164,1610,250,365
"Btbd3",0,0,0,0,0,3,0,0,48,10,9
"Ism1",0,0,0,0,0,0,0,0,0,0,0
"Tasp1",414,186,287,410,374,492,364,414,470,595,517
"Esf1",1730,974,2040,1658,1514,1849,1263,1524,2204,2173,1964
"Ndufaf5",346,142,344,416,364,573,372,429,545,536,533
"Macrod2",1,0,1,0,2,2,1,2,11,2,11
"Kif16b",1622,619,1112,1309,1237,1712,925,1085,1209,1707,1703
"Snrpb2",1961,1188,2113,1813,2050,2842,1775,2187,2679,2473,2120
"Bfsp1",0,0,3,3,0,0,0,0,8,0,0
"Dstn",947,658,1420,994,1035,1484,1058,1131,1455,2111,2267
"Rrbp1",6294,2536,3987,4765,6595,7006,3168,6068,5748,4910,5843
"Gm5535",1,0,2,0,1,0,0,2,9,3,4
"Snx5",6772,4290,7144,7021,6914,8699,6328,7213,11316,9663,8801
"Snord17",38,20,44,32,68,42,3,35,34,43,30
"Mgme1",171,71,129,167,139,204,108,148,329,287,239
"Ovol2",17,9,14,17,9,32,23,18,59,65,25
"Pet117",1,0,0,0,3,0,0,0,0,0,0
"Kat14",1494,520,1003,1279,1106,1685,1089,1368,1730,1726,2184
"Zfp133-ps",13,11,7,11,12,23,16,22,21,42,32
"Dzank1",234,106,147,169,478,350,180,363,61,264,173
"Polr3f",1216,612,1166,1049,807,1031,613,685,1153,1764,1450
"Rbbp9",17,13,24,56,37,60,26,27,86,20,33
"Sec23b",2765,1254,2410,2445,2338,3276,2394,2325,2881,3351,2728
"Smim26",146,35,66,117,122,213,156,193,216,153,173
"Dtd1",815,233,430,562,511,946,645,667,745,688,981
"Slc24a3",0,0,4,0,0,0,0,0,11,0,0
"Rin2",13,0,2,5,1,2,1,3,110,108,124
"Naa20",1401,799,1488,1422,1347,1840,1025,1435,1268,1913,1721
"Crnkl1",2208,1129,2032,1996,1856,2581,1833,1871,2514,2849,2447
"Insm1",0,0,0,0,0,0,0,0,5,0,0
"Ralgapa2",3444,1371,2646,2965,2935,3796,1775,2605,1568,3053,2577
"A930019D19Rik",15,8,27,15,13,17,2,25,1,10,5
"Kiz",709,317,599,894,588,988,625,661,1161,1391,1766
"Xrn2",7361,3710,6518,7418,5907,7896,4987,5271,8662,12029,13975
"Pax1",2,0,0,0,0,0,0,0,0,0,0
"Sstr4",0,0,0,0,0,0,0,0,3,0,3
"Thbd",1,2,0,0,1,0,0,0,130,70,104
"Cd93",6,0,0,1,6,10,8,7,726,637,510
"Nxt1",519,216,464,491,491,796,626,664,783,723,720
"Gzf1",135,66,130,128,123,175,123,140,578,425,365
"Napb",0,0,0,0,1,3,0,2,26,5,4
"Cst3",1151,331,694,1076,1031,1862,1243,1447,3054,1686,1854
"Zfp120",994,715,1332,1187,1318,1313,663,964,1371,1704,1324
"Gm14139",4,0,2,1,3,2,0,4,2,7,34
"Zfp937",204,29,60,82,59,81,38,102,144,124,140
"Gm14124",1,0,0,1,0,1,0,2,4,4,10
"3300002I08Rik",43,25,30,41,50,55,23,48,48,66,28
"Zfp442",150,106,196,188,247,201,52,208,179,341,266
"Zfp345",63,16,21,37,16,28,8,14,18,141,112
"Cst7",7670,2901,5665,7017,7245,11967,7318,8411,4174,5981,5181
"Apmap",1162,477,1087,1065,1100,1410,973,1152,1068,1323,1380
"Acss1",956,269,360,1045,464,731,452,502,1857,1761,2315
"E130215H24Rik",21,4,3,22,5,13,11,6,34,36,52
"Entpd6",917,218,437,794,586,807,407,739,729,1146,970
"Pygb",5151,1825,3711,4629,4211,6605,3830,4535,4820,5431,6181
"Abhd12",1547,497,1145,1450,1246,2150,1272,1616,1665,1744,1981
"Gins1",62,93,171,74,56,92,75,117,126,216,145
"Ninl",15,5,17,7,9,13,7,16,22,38,38
"Nanp",275,163,272,344,206,323,237,228,424,421,454
"Gm14149",13,2,9,4,15,12,6,5,8,15,16
"4921509C19Rik",0,0,0,0,0,0,4,0,0,0,0
"Nsfl1c",2263,866,1473,2137,1968,3105,1838,2470,2545,2064,2400
"Fkbp1a",5127,2181,4027,4535,4110,6828,4302,4925,4729,5067,4606
"Sdcbp2",3761,1292,2466,3929,3038,4965,3439,3360,3165,4531,4895
"Snph",7,7,9,10,6,8,8,17,40,34,36
"Tmem74b",1,0,0,0,1,0,0,0,0,1,1
"Psmf1",1264,445,930,1049,867,1703,1141,1222,1168,1383,1449
"Angpt4",2,0,0,0,2,0,0,0,0,1,0
"Fam110a",352,100,162,279,221,339,245,244,416,385,349
"Slc52a3",19,39,32,39,24,25,12,42,46,33,37
"Srxn1",723,292,573,583,578,936,640,693,459,840,696
"Tcf15",0,0,0,0,0,0,0,0,0,0,0
"Csnk2a1",6327,3007,5833,5883,6538,8135,4056,5641,6938,9311,7683
"Tbc1d20",2290,820,1406,2044,2066,3340,1691,1945,2042,2506,2511
"Rbck1",6416,1916,3614,5596,4807,6964,4428,6496,5635,6100,7539
"Trib3",9,1,6,6,1,18,2,5,47,25,18
"Sox12",1,1,1,1,0,0,0,0,32,10,5
"Zcchc3",1,2,0,0,3,5,11,4,13,14,15
"Defb25",0,0,0,1,0,0,0,1,0,0,0
"Rem1",2,0,0,0,0,0,0,0,2,6,5
"Mcts2",204,110,241,236,250,121,51,194,207,313,260
"Id1",10,3,4,12,4,6,1,9,81,85,160
"Cox4i2",2,0,1,2,0,3,0,0,4,5,2
"Bcl2l1",844,334,577,843,727,1169,803,797,762,858,981
"Tpx2",699,762,1719,790,478,1158,659,891,1084,2096,1493
"Ttll9",1,0,9,2,0,1,0,0,11,8,7
"Pdrg1",1612,602,1324,1404,1577,2342,1592,1801,2002,1957,2051
"Xkr7",0,0,0,0,0,0,0,0,0,3,0
"Ccm2l",0,0,0,0,0,0,0,0,1,8,0
"Hck",17,10,25,33,4,7,58,15,2010,777,892
"Tm9sf4",2074,776,1520,1876,1565,2455,1300,1678,2070,2598,2493
"Tspyl3",1981,678,1380,1695,1315,2152,1176,1679,1159,1723,1553
"Plagl2",2824,999,1796,2307,1878,2711,1481,1732,2216,3120,2528
"Pofut1",1699,553,1085,1383,1257,1781,1027,1275,1422,1744,2092
"Kif3b",2674,1095,2177,2586,2509,3189,1793,2172,2846,3485,3271
"2500004C02Rik",53,42,62,61,51,76,45,73,80,193,117
"Asxl1",8176,3211,5792,7710,6506,7716,4139,6531,7399,10347,11438
"Nol4l",15,6,19,16,29,39,14,22,52,47,43
"Commd7",1711,578,1006,1534,1552,2400,1283,1812,1766,1534,1853
"Dnmt3b",102,53,97,106,83,103,87,97,224,128,146
"Mapre1",7512,4023,7238,7085,6928,9063,5617,6154,5910,8934,7438
"Cdk5rap1",270,110,240,274,197,309,227,288,294,429,455
"Snta1",2,0,1,3,2,1,3,3,32,3,7
"Cbfa2t2",1313,460,936,1127,936,1389,612,905,1035,1456,1575
"Necab3",21,7,13,15,14,12,6,25,32,20,28
"1700003F12Rik",2,3,11,2,1,2,0,5,5,10,6
"Actl10",0,0,4,3,2,4,0,1,0,2,2
"E2f1",241,206,529,275,272,537,252,537,365,340,271
"Pxmp4",617,242,425,544,545,870,513,614,538,618,590
"Zfp341",223,77,130,218,139,220,106,182,246,336,277
"Chmp4b",9012,3333,5653,7466,8436,12847,7370,9856,6966,6876,8639
"Rpl5-ps2",399,77,141,336,320,537,204,481,1026,207,583
"Raly",5324,2262,4308,4909,4766,8246,4937,6150,6934,5931,6189
"Eif2s2",4832,2595,5479,4357,5006,6886,4383,4981,5895,5908,5071
"a",4,1,0,4,2,2,0,6,0,1,0
"Ahcy",1986,922,1894,1837,1686,2962,2134,2228,2838,2701,2808
"Itch",3408,1739,3104,3160,3162,4060,2173,2236,3676,5079,4102
"Dynlrb1",2732,963,2190,2572,2462,4072,2881,3082,3052,2758,2844
"Map1lc3a",152,49,81,147,125,208,104,147,112,106,181
"Pigu",784,365,661,688,543,892,486,691,723,886,982
"Mir695",2,0,0,1,0,1,0,0,1,2,0
"Trp53inp2",556,197,412,490,430,532,220,374,551,1277,826
"Ncoa6",3925,1444,2557,3159,2902,3960,1818,2171,2657,4041,3778
"Ggt7",281,92,165,254,180,240,150,280,114,314,453
"Acss2",1281,426,743,1333,888,1176,927,956,1344,2059,2233
"Acss2os",7,4,3,8,11,7,1,9,7,16,21
"Gss",307,124,161,240,178,325,261,290,374,409,449
"Myh7b",3,0,2,14,1,2,0,6,14,10,14
"Trpc4ap",6570,2626,4839,6267,6266,9110,5188,6570,7225,8387,9223
"Edem2",1690,573,1183,1475,1235,2143,1346,1769,2123,2086,2249
"Procr",1,2,5,1,2,4,0,1,34,27,24
"Mmp24",4,0,2,2,0,1,0,0,3,3,0
"Eif6",1789,681,1224,1624,1483,2486,1680,2126,2428,1912,2576
"Uqcc1",1022,459,914,1140,855,1613,803,1001,1085,1300,1220
"Gdf5",0,0,3,0,0,0,0,1,0,0,0
"Cep250",7994,3113,6207,7227,7084,8788,4744,8085,5867,7782,8892
"6430550D23Rik",16,8,12,22,19,9,4,14,33,17,12
"Ergic3",3761,1276,2879,3473,3340,5726,4003,5032,2606,3073,2901
"Fer1l4",2,0,0,3,2,0,6,3,0,0,0
"Spag4",73,23,58,53,58,73,54,85,87,63,81
"Cpne1",4831,2310,4264,4588,4044,5723,3219,4021,3505,4817,4734
"Rbm12",2150,962,1838,1664,1879,2240,1335,1649,2117,2535,1950
"Nfs1",1477,517,1139,1103,1175,1695,999,1408,1273,1503,1449
"Romo1",674,164,338,533,651,1238,423,1124,765,279,580
"Rbm39",16754,9282,17857,18335,18160,18032,11094,16615,21726,27752,23653
"Phf20",1857,822,1627,1746,1453,1839,1095,1559,1899,2281,2701
"Scand1",975,178,342,790,614,1419,728,1166,859,461,743
"Cnbd2",96,40,50,85,73,74,32,70,104,133,178
"Norad",8838,3944,7552,8039,8931,9919,4760,6989,7731,10403,9990
"Epb41l1",85,42,35,106,66,170,88,76,140,390,271
"Aar2",703,240,417,604,445,803,549,572,825,847,927
"Dlgap4",3171,950,1804,2850,2663,3743,2165,3179,3002,3190,3508
"4930405A21Rik",14,2,17,10,14,14,7,13,21,23,10
"Myl9",0,1,2,2,0,0,1,0,0,0,0
"Gm14230",11,4,5,7,4,14,13,8,25,29,23
"Tgif2",255,98,178,221,190,236,171,241,381,549,460
"5430405H02Rik",111,36,67,53,67,89,42,98,79,134,118
"4930518I15Rik",88,34,86,60,78,58,24,98,65,169,122
"Rab5if",669,247,498,537,544,896,514,629,647,692,698
"Sla2",3815,1156,2510,3139,2510,4490,2590,3144,1954,2904,2449
"Ndrg3",2360,1020,1819,2086,2139,3372,2118,2407,2640,2801,2719
"Dsn1",321,234,498,271,276,351,172,334,409,731,637
"Soga1",2,3,7,10,1,1,0,2,152,40,44
"Tldc2",1,0,0,5,2,3,0,0,4,9,0
"Samhd1",12443,5938,10326,13963,10380,13189,7754,9637,17338,20728,12973
"Rbl1",3068,1939,3500,3129,2721,3430,1873,2516,3549,5424,4367
"Mroh8",9,4,1,6,4,9,4,11,6,5,14
"Rpn2",5922,2300,4898,5475,4830,8182,5213,5601,5143,6831,6235
"Manbal",576,148,302,492,544,817,473,610,540,446,716
"Src",15,7,19,16,5,11,11,19,46,26,28
"Blcap",700,269,461,627,610,863,511,714,525,572,637
"Nnat",36,17,24,28,36,16,4,35,22,39,45
"Ctnnbl1",1140,517,868,1025,957,1573,982,1221,1534,1314,1579
"Tti1",1324,575,1078,1212,1017,1343,788,1132,1370,1723,1636
"Rprd1b",1279,562,979,1044,856,1345,908,971,1138,1544,1370
"2010009K17Rik",8,2,1,4,7,2,0,8,3,3,4
"Tgm2",50,19,88,98,27,30,90,33,690,408,264
"Lbp",1,0,0,1,3,1,1,0,42,186,262
"Snhg17",551,195,362,556,437,492,354,544,794,830,1057
"Ralgapb",6616,2887,5074,6198,5855,7602,3201,4534,5127,8173,7135
"Adig",0,0,0,1,0,0,0,1,0,0,0
"Arhgap40",0,0,0,0,1,0,0,0,4,0,0
"Slc32a1",0,0,0,0,0,1,0,0,2,2,2
"Actr5",853,269,564,804,675,904,512,906,902,913,1074
"Mir3474",3,0,0,6,1,3,0,2,4,5,2
"Ppp1r16b",5471,1527,3886,4459,4310,5423,2291,2917,3812,3187,1417
"Fam83d",29,12,54,36,21,48,11,21,85,230,272
"Dhx35",857,285,621,757,656,864,547,781,900,1302,1418
"Gm826",0,1,0,2,0,0,1,0,2,0,0
"Mafb",34,14,42,42,7,19,47,25,359,162,222
"Top1",5301,2933,5109,5127,4909,6386,3424,4161,6286,6859,5817
"Plcg1",9889,3311,6448,7872,7932,8978,4672,7817,5881,10511,9562
"Zhx3",341,144,252,271,319,399,202,236,268,406,342
"Lpin3",71,32,39,72,30,47,30,38,92,100,100
"Chd6",3734,1249,2481,3568,2994,3481,1492,2564,2583,3368,3939
"Ptprt",0,0,0,0,0,0,0,0,0,0,3
"Cisd3b",31,11,40,28,30,48,14,47,45,23,35
"Srsf6",5021,3140,6388,5230,5277,5397,3086,5650,9337,10569,9822
"L3mbtl1",27,3,11,22,25,20,8,17,9,23,24
"Ift52",1871,904,1869,1737,1847,2628,1812,2173,1759,2319,2115
"Mybl2",362,294,709,341,316,561,285,576,481,770,559
"Gtsf1l",0,1,0,0,0,0,0,0,0,4,2
"Gm11454",1108,574,989,1137,1092,1539,857,1258,819,1438,1145
"Tox2",2871,828,1738,2001,2135,3882,1868,3380,1441,1921,1849
"Jph2",2,0,0,0,0,0,0,0,0,0,1
"Oser1",1598,592,1529,1661,1477,1822,1297,1380,2234,2672,2849
"Fitm2",111,38,63,94,107,121,87,105,106,140,197
"R3hdml",0,0,0,0,0,0,0,0,0,0,1
"Ttpal",2034,903,1660,1820,1798,2567,1492,1645,2727,2659,2328
"Serinc3",11771,5690,10793,10371,9793,14133,8897,9233,19846,15534,12400
"0610039K10Rik",33,1,11,20,13,16,4,14,52,18,22
"Pkig",21,14,17,18,19,46,48,31,805,115,79
"Ada",21,11,24,19,12,38,19,14,106,92,70
"Ccn5",0,0,0,0,0,0,0,0,3,1,2
"Ywhab",9796,5352,10548,9863,8515,13318,8384,9351,10217,12845,9579
"Pabpc1l",339,160,346,349,285,532,346,347,152,314,239
"Tomm34",4782,1561,3396,4171,3781,5004,3200,4370,4062,5357,5214
"Stk4",17103,6591,11689,15673,14689,18910,10691,12044,17852,23142,23900
"Kcns1",0,0,0,0,0,0,0,0,0,0,0
"Slpi",1,1,3,12,1,3,13,8,428,169,293
"Rbpjl",0,0,0,0,0,0,0,0,3,0,0
"Sdc4",21,12,26,12,14,28,6,13,1272,253,329
"Sys1",1233,362,612,1030,852,1786,1104,1349,1085,995,1117
"Trp53tg5",27,10,15,26,16,24,10,20,7,32,32
"Dbndd2",342,81,164,332,316,612,330,501,432,331,412
"Pigt",2989,1066,2177,2718,2183,3784,2526,3017,3002,3163,3369
"Dnttip1",1018,289,652,924,874,1139,674,1004,1077,862,1127
"Ube2c",442,356,812,502,311,900,621,718,794,1199,987
"Tnnc2",2,5,1,2,2,1,0,1,7,3,2
"Snx21",57,9,15,45,50,71,36,70,66,61,77
"Acot8",649,246,526,567,672,908,555,856,568,777,771
"Zswim3",231,103,188,188,149,184,129,214,303,316,305
"Zswim1",427,169,240,369,301,542,393,356,500,617,625
"Spata25",4,0,1,0,3,2,3,3,0,0,5
"Neurl2",119,22,30,49,103,118,31,161,103,65,98
"Ctsa",14246,4479,8842,11113,11764,16649,10858,15595,8318,10108,9993
"Pltp",224,98,146,159,207,251,202,379,584,215,312
"Pcif1",3742,1006,2006,2814,2450,3788,2031,3023,2689,3234,3995
"Zfp335",3776,1056,2146,2816,2975,3463,1761,3373,3074,3165,3827
"Zfp335os",23,9,25,26,25,36,30,24,32,56,54
"Mmp9",1,0,7,1,2,4,0,1,1057,1048,1508
"Slc12a5",24,2,12,19,18,13,5,17,42,29,39
"Ncoa5",1744,558,1001,1399,1148,1733,977,1479,2307,1929,2235
"Cd40",2,0,0,6,0,1,0,1,674,108,79
"Cdh22",0,0,0,1,0,1,0,0,10,0,1
"Slc35c2",1699,390,779,1353,1168,1988,1108,1499,1615,1437,1383
"Elmo2",3536,1298,2560,2484,2486,3313,1845,2745,2538,3115,3318
"Zfp334",1,0,0,0,0,4,0,0,2,4,0
"Ocstamp",0,0,0,1,0,0,0,0,7,8,23
"Slc13a3",10,4,17,4,2,12,6,3,7,13,7
"Trp53rka",742,342,641,771,607,1042,670,763,813,791,892
"Slc2a10",0,0,0,0,0,0,0,0,3,0,4
"Eya2",17,3,10,6,5,17,7,5,46,18,3
"Zmynd8",4513,1501,2712,3885,3659,3925,1832,3519,3596,5116,4237
"Ncoa3",2839,1216,2085,2680,2508,3052,1669,2209,4249,3817,3428
"Sulf2",1,0,0,2,0,2,0,0,307,79,58
"5031425F14Rik",68,34,59,112,62,119,77,109,138,93,159
"Prex1",25853,9975,17928,21719,21003,30848,14384,22106,20865,27600,21889
"Trp53rkb",209,68,119,173,158,264,165,243,289,165,234
"Arfgef2",3292,1300,2628,3159,2542,3527,1807,2304,2888,4097,4547
"Cse1l",2041,1268,2543,2044,1959,2497,1423,1719,3411,4145,3445
"Stau1",2762,1040,2066,2348,2529,2787,1528,2491,2615,3099,3389
"Ddx27",3117,1175,1985,2580,2361,3388,1870,2591,2981,2959,3604
"Znfx1",4972,1540,2664,4360,3490,4303,2336,3105,3776,5376,4900
"Zfas1",872,336,823,910,1187,1639,996,1381,2033,1465,1694
"Snord12",28,10,31,21,41,56,17,45,54,63,105
"Kcnb1",59,24,53,36,24,21,23,30,90,83,100
"Ptgis",2,0,2,5,0,0,0,0,20,3,6
"B4galt5",7362,3785,7994,8336,7640,9993,5102,8111,7375,10563,9266
"Slc9a8",2167,803,1576,1925,1336,1734,1009,1865,1773,2747,3205
"Spata2",1067,363,687,1057,841,1273,744,806,1287,1525,1544
"Rnf114",6934,2678,5032,6176,6543,9756,6394,7045,6014,6933,6385
"Snai1",3,5,8,8,4,8,4,6,28,35,57
"Ube2v1",8202,2760,5950,6635,6283,11064,7137,7615,5658,6150,6194
"Peds1",3126,1009,1778,2425,2572,3831,2241,3017,1975,2286,2339
"Cebpb",1196,364,786,887,887,1576,811,1402,1280,930,1453
"A530013C23Rik",2,3,3,3,2,11,5,3,11,8,11
"Ptpn1",11458,3828,6763,8768,9645,13036,6616,9688,7124,8829,9142
"Ripor3",6,1,3,13,12,6,5,10,66,30,76
"Pard6b",45,13,12,21,11,28,7,34,81,67,79
"E130018N17Rik",1,0,0,0,0,2,0,0,0,1,0
"Adnp",5115,2327,4435,4751,4050,4985,2721,3409,5270,6631,5893
"Dpm1",906,409,773,832,818,1122,693,908,1055,1297,1090
"Mocs3",264,109,226,261,150,274,182,204,260,298,232
"Kcng1",0,0,0,0,0,0,0,0,32,10,1
"Nfatc2",5576,1836,3309,5106,4401,6044,3106,4008,5184,6273,7024
